"","1mem_Bt_12pt5hr-2","1mem_Bt_12pt5hr-3","1mem_Bt_12pt5hr-4","1mem_Bt_25hr-2","1mem_Bt_25hr-3","1mem_Bt_25hr-4","1mem_Bt_30hr-2","1mem_Bt_30hr-3","1mem_Bt_30hr-4","1mem_Bt_35hr-2","1mem_Bt_35hr-3","1mem_Bt_35hr-4","1mem_Bt_40hr-1","1mem_Bt_40hr-2","1mem_Bt_40hr-3","1mem_Bt_40hr-4","1mem_Bt_45hr-1","1mem_Bt_45hr-2","1mem_Bt_45hr-3","1mem_Cv_12pt5hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_12pt5hr-4","1mem_Cv_25hr-1","1mem_Cv_25hr-2","1mem_Cv_25hr-3","1mem_Cv_25hr-4","1mem_Cv_30hr-1","1mem_Cv_30hr-2","1mem_Cv_30hr-3","1mem_Cv_30hr-4","1mem_Cv_35hr-1","1mem_Cv_35hr-2","1mem_Cv_35hr-3","1mem_Cv_35hr-4","1mem_Cv_40hr-1","1mem_Cv_40hr-2","1mem_Cv_40hr-3","1mem_Cv_40hr-4","1mem_Cv_45hr-1","1mem_Cv_45hr-2","1mem_Cv_45hr-3","1mem_Cv_45hr-4","1mem_Ps_12pt5hr-2","1mem_Ps_12pt5hr-3","1mem_Ps_25hr-2","1mem_Ps_25hr-3","1mem_Ps_25hr-4","1mem_Ps_30hr-2","1mem_Ps_30hr-3","1mem_Ps_30hr-4","1mem_Ps_35hr-2","1mem_Ps_35hr-3","1mem_Ps_35hr-4","1mem_Ps_40hr-2","1mem_Ps_40hr-3","1mem_Ps_40hr-4","1mem_Ps_45hr-2","1mem_Ps_45hr-3","1mem_Ps_45hr-4","ExControl-ExControl_1","ExControl-ExControl_2","ExControl-ExControl_3","ID","MZ","RT"
"12913",0,0,47447.89228,6106.089271,0,142533.3485,24576.44906,0,74161.68393,5806.583509,0,45488.24711,82083.53814,6069.929994,0,56001.41718,0,11265.04047,0,7968.788899,0,11117.34073,14309475.26,178090.2185,9238.732744,156702.9437,15738142.47,2738373.559,0,140382.4005,13690738.55,3256470.932,0,808885.0232,3676018.075,650401.3432,270674.5944,508754.2509,3289755.999,947541.9528,0,748175.5479,91567.03292,120838.1041,307093.1689,100884.1075,408601.7247,124799.169,181752.959,635499.1293,356262.8544,1126017.602,564145.2876,1202868.102,41130.64122,503632.793,1176055.776,552968.3492,511374.985,0,0,0,32921,187.122448,2.923354541
"12915",11113.82255,74675.22036,9823.615792,11890.75962,45411.48581,6588.088563,14561.70812,52038.23086,2921.44583,8737.271043,19508.07955,6303.079354,12488.34615,9366.502717,15984.60725,5589.693615,1906.185305,6093.463729,15840.12407,354991.0049,337744.8462,416002.1233,920060.5897,1477339.186,1520968.969,3372860.778,2759760.82,2249354.955,694273.0927,4726206.115,4296345.692,3043198.248,1578232.565,5861527.049,3524418.808,2001450.958,1492306.758,7851134.735,2817533.577,6606742.58,1299579.951,9191787.047,8207.410997,10835.7467,7160.70038,22973.58506,8991.52262,25904.15955,15438.01108,7880.29309,18129.64607,17718.12898,11105.03898,5530.73288,28017.31049,7708.082666,11468.19126,18513.87993,4993.009372,6978.644711,22519.33166,9466.980369,32928,353.1538413,2.540824385
"12916",721656.69,235144.9366,910552.278,322388.0646,122955.9416,1197048.364,183469.0827,256294.4808,559474.277,73842.87691,91664.24905,287878.5683,105552.6635,113755.5147,274753.776,234701.9238,8106.609111,295640.7472,203695.2882,774661.5014,793922.5044,694295.5496,1806564.498,3450304.328,1870792.232,1795029.173,7029967.463,2411572.843,1362499.365,3281556.234,8795163.254,3762365.85,2094622.966,3805060.733,5985746.905,3927009.517,1132923.142,4098074.19,3135899.476,3761285.809,924863.9103,3786646.35,671338.3677,2163134.423,2570974.005,3774896.608,3751935.331,5737289.989,3134598.535,4348291.102,5918735.479,7925073.567,4130931.134,4199372.677,2769233.093,4721107.544,11033606.54,7580049.813,4373903.564,23803.28357,27105.16709,8604.373927,32930,155.0811371,0.357193328
"12921",2147.22756,0,27148.47786,70646.75813,3249.768798,10300.03582,98231.71531,1540.009312,29149.36236,33065.12463,11327.10499,24308.11058,8025.415485,131159.6584,26792.05752,30723.20927,0,114503.4254,31676.09965,12787.30394,3619.662856,14956.6733,32646.84718,680469.2308,898713.1984,2602625.69,87635.44285,2205061.455,359823.4458,3774967.28,318539.8324,3662647.609,1511538.953,6418260.545,307540.5874,3381875.137,972210.9712,6098485.583,193550.8588,10303736.27,1181081.821,7579472.839,1734.676463,3072.723046,1846.769423,0,7002.141769,0,0,0,0,0,1744.832344,0,0,2895.957245,1714.62424,1500.051331,0,0,1054.201495,0,32946,284.13187,2.162790667
"12922",0,0,0,0,0,0,0,0,0,0,0,1609.03272,0,0,1819.777096,0,0,0,0,0,0,0,239087.8864,260833.1087,69550.12615,650362.6131,2787565.776,1044616.544,54624.91643,2074289.818,7610298.163,2541548.874,511055.7172,2574043.932,8019870.246,2089034.546,292815.4541,4838510.029,6042306.892,6403331.98,504337.2581,5038755.202,0,0,148637.8027,0,88482.46105,90621.4653,6436.622358,153768.3261,310747.1955,328564.8923,250483.9178,87330.00401,0,783852.5083,471762.6591,252763.6948,638954.4479,0,0,0,32949,413.276343,3.090807815
"12923",14680.88562,3993.969391,19795.79308,90694.08725,36029.07015,75130.59651,118757.0448,32478.58626,114352.7446,136978.4181,90419.78801,121435.7632,46027.44631,105209.9573,145376.9889,150797.0322,0,152422.0939,172679.6507,49864.69255,22193.60756,9851.539197,70230.75302,483162.6178,284635.6706,272652.2395,204982.9405,1060460.41,134949.2661,941680.2651,352732.2039,1348158.996,298558.8389,373950.0657,230766.2808,1353629.966,54151.25788,1034578.766,166644.3697,2018522.385,152541.4279,1225630.463,1336.81022,19341.80711,59583.09891,13338.37617,45035.03999,85039.32466,14775.24134,71303.16252,77680.41648,85337.13511,35296.19206,20984.18187,6273.169165,76132.48166,72139.82981,23660.16562,133344.0224,4873.882388,2085.959051,0,32951,444.2809164,2.892084773
"12933",1645.203747,1254.625584,2008.488567,44985.78806,5833.901702,38983.50062,51741.38433,14157.09295,59253.99201,57806.76134,42208.44199,86970.2158,34587.30409,79521.31587,55764.66229,98657.27849,0,100257.3208,82135.21681,17029.73148,12797.78706,20685.49254,279659.4786,302489.3922,158602.0961,392916.7816,1245855.349,573853.296,85255.17576,807821.4518,2611764.021,821574.8717,220336.3446,974250.1209,2597776.61,838504.2011,81623.24626,1508107.873,2033396.553,1467875.516,132053.1151,1494959.979,30550.36104,34157.30758,141261.6642,47530.07125,125272.1484,190373.5144,60811.02003,160645.1243,337427.877,189980.1401,139382.8889,148812.2462,51443.80462,544160.4793,407852.1151,218360.3791,345290.0648,0,0,0,33008,415.2909763,3.203282838
"12941",32123.38604,30517.73978,84616.26259,261512.0332,197537.7629,446999.0759,354114.4456,202017.2647,705362.7,521030.9114,562428.8984,908449.5881,318111.8753,895854.9617,950798.5192,1297039.781,26900.4176,1143648.026,1550179.664,13441.86317,7985.416353,4647.531036,13721.66356,152808.1418,103244.4892,256577.9857,195834.6194,350954.2001,21771.93228,312635.627,465470.1615,276099.0532,50528.15494,326060.853,489498.596,202763.3678,33824.79345,315844.5873,364350.8296,475027.3398,30554.26655,242792.0114,1419.388405,1184.795359,8286.69861,1545.454675,61234.88219,15292.01298,6758.916722,109284.8692,25066.7087,21107.49503,140159.8185,23810.42213,2658.007859,193628.0912,52311.4729,8426.316193,30901.06845,0,0,0,33038,465.2700943,2.790164033
"12950",0,0,0,0,0,0,0,0,0,0,1266.534905,0,0,0,0,0,0,0,0,0,0,0,2929.876435,156081.382,50477.3136,179436.3182,44699.23119,282623.5771,42517.24969,323583.0717,101400.7391,471952.5231,113807.7512,516064.023,278482.649,554076.6154,114863.565,668366.1913,147291.5456,1069814.675,93750.38774,569201.5073,0,0,0,0,0,2225.18093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33077,447.1758409,4.518885626
"12952",0,6105.378706,4525.175938,0,0,2195.316444,2215.677425,0,3336.524662,3947.013706,3285.145832,11713.716,0,0,18840.43585,7380.144674,0,0,29106.74227,21063.02944,5534.048421,6995.074595,29945.75636,183037.3149,176792.7265,464739.2848,82798.3568,260589.8362,100860.6285,494214.1871,117201.802,414231.494,224200.782,932075.7563,364124.5868,531314.5966,208246.7718,972393.8931,331089.372,1259651.095,171166.344,841997.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33083,257.5490361,3.747650097
"12963",20259.3459,4816.364833,8123.619494,75005.32991,8350.325988,1197420.097,134702.6649,29410.5583,215989.395,256525.6822,70535.46239,1298195.487,193664.953,1461599.788,92359.19691,962095.7976,17232.59426,1406139.12,190532.8873,115909.0601,12682.97669,164234.924,75679.79831,365246.175,57370.08417,351654.5381,309899.107,410907.3857,41272.04324,527374.6163,616222.658,745294.2904,112308.5796,648018.4553,456917.0679,1693108.427,116035.8056,477622.0709,649066.2229,1609928.129,71822.6177,808770.5706,175257.9841,28568.19349,347880.0872,4140.306724,30114.05198,37471.52271,14543.86372,566327.4018,395941.2009,20251.45408,443070.6178,157429.7546,1719.479863,554512.158,413290.9557,17055.58219,317287.4844,0,0,3708.313267,33125,211.1438638,3.296709127
"12966",0,0,1281.605307,0,0,0,0,0,3380.979816,0,0,1803.765089,0,0,0,2261.101229,0,0,0,7862.188834,2932.550576,5237.894019,2512.513895,127848.5497,98557.5233,114020.5435,28902.14742,192344.1563,58355.22101,273280.9068,48553.94802,248039.7843,131145.436,506915.3388,223928.2363,281628.7172,118679.1475,496810.4082,191769.1687,685826.4544,109719.6604,470465.8896,0,1061.535806,0,0,1363.869403,0,0,0,5010.180532,0,0,0,0,3315.807788,0,0,3092.218098,0,0,1968.775203,33141,237.0355593,3.771630131
"12973",8321.895195,4803.051055,18047.85347,32539.73723,5796.355846,22799.75737,49787.32983,4505.178533,67280.71645,62768.56133,9220.99129,27296.05777,10433.34763,124709.8712,46071.08964,68328.70632,0,102406.9331,23430.64992,8226.01555,1643.870734,10308.42117,64934.94357,99486.99909,3830.477991,24603.66961,219030.5538,227601.9789,1452.780046,91051.0644,128603.5033,210457.7185,10146.11903,80721.98304,93058.83627,88877.58102,8016.7082,114958.3361,54099.6815,161722.0632,3919.56521,85985.82932,1802.0616,1127.272779,2230.575978,977.3529409,1893.637415,2643.550469,1519.898471,8367.079347,22293.70445,6441.494483,6342.392885,8961.255286,1313.050594,2817.874876,35967.50914,7018.230338,7205.517862,0,0,0,33168,252.1701023,2.193847515
"12977",8337.500154,4324.163636,1984.214248,2855.21688,2055.404324,1625.568182,4279.130489,6331.637551,1878.49429,3062.948445,1703.903322,0,1904.430396,2310.115946,2527.812803,1907.888055,1412.664661,0,2997.509937,16823.74368,9991.087225,16480.7527,10179.86176,161261.6999,99623.10751,197020.0914,32941.81577,170867.8266,49253.10237,185852.5491,72703.6393,165447.3937,64384.33953,279436.7452,120068.2555,153913.2517,34280.76379,197251.2641,96542.33565,348074.4956,39380.3525,154387.9626,6659.867271,6771.485223,12813.93309,6650.42502,13663.63016,51935.42995,17548.7944,12367.18086,14836.15483,20008.93242,3601.287691,10695.53172,1854.026567,17628.37583,24634.11457,14521.73229,0,2556.974993,2824.800689,1703.152992,33179,293.0850322,3.625039367
"12978",17498.82747,20371.26479,10397.34505,22277.50168,14218.84174,6539.039029,33240.26235,12691.45302,11552.06765,38515.33544,31130.19171,10027.29888,5503.471121,50807.5329,12259.22773,19625.35379,4146.01005,12853.21014,51643.80712,170152.4802,88051.64251,224774.1343,35858.34121,191192.1611,21202.01094,6870.608417,552651.3614,211726.7749,12906.38115,14513.83401,719394.6925,65295.45269,7143.61617,6114.988823,204858.1517,51236.63918,18394.86694,13025.52813,70723.21781,197404.8676,4495.260308,36878.72368,235857.4827,266227.4759,546186.9517,258635.5927,876653.562,548967.49,576199.2009,1252644.431,786985.5086,1032495.815,1072459.836,147195.9619,248988.8317,2050226.532,1165156.168,796377.0061,1418677.061,7888.451305,1811.259788,6640.020938,33181,297.1091222,2.609029094
"12994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3221.234873,127654.487,134060.9702,116363.2937,87456.78021,136128.0179,123222.2972,263412.8863,116545.346,139908.7778,36165.33218,476602.7522,51068.54543,164717.1494,119252.9561,334752.9394,92651.83239,167068.9903,170285.7536,334955.6601,66991.0097,527380.666,87724.61304,475812.6064,0,0,90038.81469,12436.64466,16705.34897,68196.92039,15519.79534,54714.67468,10918.86617,63178.83191,42340.93078,14971.85892,7090.628684,41257.20309,79563.72326,77952.24033,39184.82543,0,0,0,33262,304.0723561,2.791483409
"13020",1194.429182,1026.063359,1720.150196,1697.419754,1042.530675,2077.934015,1269.448453,0,5082.798991,1994.092268,1210.152842,1548.550079,0,1924.340992,1413.133032,2005.00571,0,1283.499319,2161.775012,0,1386.949921,1416.454931,34060.49642,10344.12159,30115.03361,25003.57719,509653.7901,86673.13693,20400.82867,142873.465,950742.8644,166037.4171,118281.1417,189997.0155,548885.7007,174849.1117,103116.6909,195405.6877,475596.1447,78444.26613,48623.73425,237016.6914,7473.214781,1083.444565,133679.9232,53664.62129,75757.91554,252756.0834,41465.66667,133391.2692,177069.4764,249115.3274,129526.7299,144570.2353,74416.70231,115810.0799,211380.3325,323505.9577,203532.0761,879.0528388,0,0,33394,203.1286428,2.320136918
"13022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731.009904,1423.905015,3412.922022,34868.17906,63733.85358,29096.80277,246412.619,172535.3891,96857.78844,4135.771961,251664.8782,346495.2079,146936.0045,34238.11796,207819.567,309948.2966,122961.8763,2879.877216,295693.8389,238856.6604,274660.3658,18629.70169,230373.9415,1554.744229,0,6033.564179,1147.78512,11427.2701,35739.73078,5544.104428,29705.75061,45433.78099,27530.0995,19978.64118,12445.98293,927.1355945,42062.35215,63139.25657,22762.34689,39524.24921,0,0,0,33401,543.349671,3.214811147
"13034",54245.69497,16123.76236,58165.60766,248258.8413,44396.3603,100905.3727,109889.2645,30992.90248,102528.5104,183320.8517,109791.7186,223189.4227,65004.48318,247422.4842,137757.1411,134493.9737,1041.598992,221711.9378,79359.5398,1566.319311,1102.560506,1629.92149,5380.786317,23336.17047,25021.81578,55701.70813,114646.0917,98272.32779,12300.65194,157489.9855,300523.5896,206379.1742,53326.05147,206183.3974,377076.2571,178223.6644,23023.66423,346136.0728,286196.3107,463960.3207,37487.51243,373009.294,1375.483306,2340.504033,28622.01655,4062.247548,21107.08012,44852.17027,5121.561776,26256.37552,20162.05853,45604.78735,22705.88282,46931.70806,7723.478182,105444.0961,105116.4129,41981.21232,126240.0355,0,1266.945038,0,33511,171.1126742,2.579943003
"13056",116162.4316,103424.0649,188201.9117,560287.7921,218215.7895,504403.549,456399.9112,130444.9742,791576.8596,652585.4536,684234.0281,882460.3083,327167.6261,864871.1153,1016156.805,1410138.867,17646.68611,766991.6483,1319989.978,1619.326548,3128.620626,11226.80122,8620.340858,29298.75703,10716.65899,60579.22486,59753.29421,69327.36101,5873.580862,116301.2816,148211.6832,86483.53302,63161.73363,133819.4228,230850.8255,241001.9536,8649.545365,227889.5677,207661.6034,1384174.462,12930.52746,236724.2159,44052.32517,36323.64893,426820.0181,161462.8725,620827.2633,456960.9631,223757.0854,789118.8765,569734.5429,950547.1468,660307.8877,326145.647,134183.2694,973915.1495,633323.5875,482152.0026,567617.3516,0,0,0,33637,276.133893,2.340334042
"13078",0,0,0,0,0,1755.999257,9244.868459,0,2951.852772,2715.066711,0,5473.453724,0,5155.38665,8335.897897,4256.687266,0,2739.670106,7002.792036,0,0,0,10235.53585,27912.07548,15243.90638,50930.65852,132915.4107,72011.44498,2148.889638,117817.4779,323303.7329,112861.6425,28331.1533,137833.8693,289070.4816,127745.129,32242.17266,191516.2058,270171.6629,308020.9104,13790.21019,278869.772,0,0,0,0,0,0,0,0,0,0,0,0,0,2159.750734,3725.985419,0,1316.492901,0,0,0,33757,385.2075003,2.100633544
"13095",0,0,0,4514.995224,0,8923.939667,12360.54073,0,29144.04506,10425.99026,7227.649323,60213.83841,13206.06119,12528.19556,23375.40423,68324.7327,0,34515.29261,35000.09344,0,0,2087.936589,29294.15639,15918.62686,25742.92082,58974.9899,115813.3177,49305.49019,4521.119663,88100.21428,185067.0213,106984.3858,28841.33642,128023.8209,304352.3773,107956.4402,34432.01577,245684.5834,243627.8162,325904.8679,26177.72132,289268.4025,8638.146759,10963.19135,91890.91418,19156.33392,128398.0242,241976.223,61556.55563,53223.53293,134428.9153,219835.0408,176767.8137,206781.9123,37943.81579,365087.1351,481676.1063,160529.7259,258813.9959,0,0,0,33891,429.3065057,3.181030813
"13104",2740.133573,1524.192337,1904.437759,4126.603859,2036.04828,2413.404974,1591.103893,1694.04844,1790.497806,1426.012936,4805.360919,14855.28354,4290.141744,1717.698525,1744.352792,0,2242.575413,1641.393441,1225.052927,6007.232871,2285.130923,7025.928009,12237.77077,35038.18192,7196.790974,14778.355,14635.06056,55295.43928,8516.207717,19811.072,17299.96775,74841.16771,7187.390015,51815.25479,94190.64247,71556.51734,3403.385048,116218.4534,29012.57323,282308.6901,21453.10894,119798.7781,1257.80164,1671.137006,2147.798418,1600.981884,2188.372791,2240.149405,1670.261639,5471.530077,1787.460073,1398.956425,8116.095448,1406.904586,2938.232226,1693.038227,1208.504839,5656.832253,1751.386511,1697.241112,1599.581644,2119.117608,33947,209.6221433,6.311771413
"13118",1717.774628,2677.951933,6263.231389,129741.3195,66202.05555,134006.7753,230155.0969,74526.88814,263763.6858,245473.0636,175470.5958,321933.5117,77459.44798,334638.7522,251329.863,359591.1472,1793.140042,358226.1892,379884.4086,0,0,0,1696.981818,13432.21317,10760.78116,16441.1292,67786.62696,36833.47498,3502.254186,67736.37782,202059.036,40871.83773,11008.47915,18663.55279,101691.7637,17989.98532,4201.463931,79652.76409,149953.1643,191307.274,4595.326721,31155.43474,1255.68909,2681.761727,13779.63979,1903.426275,44220.11937,18165.65618,7076.074169,38648.79538,24843.3955,148005.3994,74542.33961,14246.8438,3725.487438,177654.0347,58067.79398,63278.36123,40393.34946,0,0,0,34042,463.2544468,2.769090482
"13154",0,0,0,106660.0582,3275.584814,62086.56622,99049.96542,43037.71585,51348.38007,61376.0464,40402.06364,25364.32838,0,279242.4118,39060.64851,101786.5737,0,291130.7228,147222.1565,0,0,0,0,8120.473282,0,1691.635812,0,20480.31914,0,2733.415499,7957.094276,25181.23245,0,1507.575264,8106.837661,6171.238668,0,5462.657992,0,75500.29557,0,9432.921244,1247.271226,1430.375546,120947.6366,3224.419055,17386.55265,110336.1202,24877.90207,93792.75283,126168.1773,106945.4232,113559.8851,117217.8708,7960.903915,75192.95779,744760.562,102454.9235,115581.517,0,0,793.1174552,34334,320.0712439,1.924730048
"13167",17853.37032,10312.08301,26392.81878,0,0,424715.9527,0,0,649748.5212,0,0,723342.882,0,0,0,462465.5449,0,9152.135742,5029.884091,0,38759.90159,150895.4492,0,78766.67976,12070.20055,4984171.872,0,0,0,3177139.416,2055.149228,0,0,3171829.665,0,3272.231135,0,6056596.071,0,0,10362.96393,1431192.676,1024279.359,1194304.607,105874395.3,30062567.63,73185296.41,160118228.7,56286745.48,117145705.2,198839146.3,215608928.8,98913766.35,108503257.1,40431341.32,199792876.9,328306291.8,178588019.6,143270408.8,0,6680.391492,2044.532889,34589,295.0565206,4.689713406
"13168",0,0,0,0,0,28441.86453,0,0,35894.23791,0,0,105485.0696,0,0,0,0,0,4560.886746,960.7095361,0,0,1155.775115,0,1416.115289,0,141504.2993,0,0,0,388049.5505,0,0,0,388715.8185,0,0,0,960682.4197,0,0,0,166006.8029,1047113.415,2192495.555,46409033.44,11945039.25,24577077.57,108730351.4,23063335.1,35180844.8,115921049,43498970.85,40292868.59,146779066,25258997.88,89334391.51,187867900.4,61260873.95,78012686.64,0,2455.30257,0,34590,354.1163504,0.353606431
"13170",4853.81201,4423.852367,0,0,0,31571.00054,0,0,14609.32461,0,0,26583.77457,0,0,0,31539.50992,1344.924737,0,0,0,36996.66108,58963.13067,0,21178.59506,32026.13725,827423.7284,2380.813481,0,3286.351894,434776.4235,4103.186649,0,4991.282894,371166.7425,0,1555.305635,2853.916141,957720.3715,1448.3824,0,62168.10705,152616.9033,207410.7964,199473.3782,9696180.756,7669517.785,8399906.115,24940334.19,13875359.67,9964703.488,21457613.04,23139287.85,10970380.08,23679989.22,5761808.958,14575099.96,20776085.03,24072708.76,15289369.49,3477.241426,63127.02973,0,34592,387.0804584,5.058515309
"13172",202995.9433,107330.4582,148121.0466,171945.2161,56722.91931,140037.9075,187407.3629,10227.76043,353383.8556,123997.4307,269382.6904,344312.9805,31230.95891,371315.5488,276883.1168,305236.9496,1568.776779,270215.3325,397021.549,45326.39669,293289.0398,276043.1154,42267.77376,24469.04584,149729.9275,1181226.923,626215.1675,12172.74942,3321.505142,877103.6121,390600.6331,91584.12351,7268.076854,869882.8464,131655.0859,74859.26551,11107.29169,1394769.141,41615.40381,212220.3006,14582.31095,400008.6811,936342.1663,2458926.35,10136888.95,5023100.529,21357049.46,15355245.04,8510558.852,32575006.19,19417702.47,21989364.48,35567933.54,12162934.55,9376802.112,52952435.78,28832057.74,18225992.9,42143873.01,41630.2974,149608.9218,33574.48689,34594,329.1570898,4.386594106
"13177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5932.669191,0,0,0,0,0,0,0,0,0,0,0,45069.68371,0,0,1489.905498,0,0,0,1180829.411,506392.4078,1622890.002,3955829.896,1433306.859,3423504.403,6370786.657,3906625.584,3291125.863,2983207.334,664918.9314,5735961.536,4968766.163,2436900.627,3767836.544,0,0,0,34599,283.5753735,5.578206338
"13193",6152.243184,2872.916005,7777.130265,4781.803083,1469.35562,119169.6564,11019.59232,1197.567758,85072.04164,8991.974678,9349.710395,64348.79465,7756.914352,10716.46882,11907.91097,75765.41439,0,5269.075839,38114.64964,2444.910878,4304.029257,109868.8998,1669.460911,7764.113759,6451.906739,743554.0339,7510.13951,1791.125114,0,256152.9316,5814.734384,1056.896831,871.565513,240017.7113,5092.501568,1894.650066,0,411257.0889,16892.02596,14946.32569,3410.886503,75733.47945,237868.6261,242258.5321,9241560.997,2587813.618,6087457.666,11039183.95,5516706.963,8542375.529,13822475.11,14173071.03,8313387.916,13175783.9,2797822.549,12062851.64,18066497.76,10519371.97,10560323.74,5019.723657,7595.123619,25660.95918,34616,190.0695192,5.10017086
"13194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13510.16086,0,7505.650113,1276.439906,0,2715.836425,24754.28587,0,32073.04656,0,485291.4554,0,0,0,213990.1416,2368.176388,0,0,251480.0183,0,0,0,561541.1448,0,0,0,83731.54815,30222.9319,13895.22285,8829063.877,1669499.557,6416076.925,11985964.17,4008142.616,11560936.02,16405283.92,14368079.47,10818726.23,11408120.91,3293850.75,19504988.84,29458454.54,14381547.1,12354058.47,0,4178.047988,0,34617,299.0679478,3.969534252
"13196",0,0,0,0,0,4645.555405,0,2578.094619,1887.595543,0,0,2497.669303,0,0,0,4188.491791,0,2544.754633,0,0,4361.901801,16053.42935,0,7797.818049,1921.374404,251244.6984,0,0,0,23851.3347,0,0,0,50176.52012,0,0,0,249486.4356,0,0,1276.165563,17285.53244,67060.18443,88012.85793,4352300.714,1055025.092,2638657.164,5858902.462,2012169.697,4935419.285,8294947.203,7552911.784,3555503.617,4755032.366,1218989.814,5701448.477,9918995.022,6466469.287,4374319.342,0,11300.89556,0,34621,502.1285106,4.998810704
